loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-04-09 17:44:34.912,11,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590674.874115,-38.65869140625,21.15896987915039,-50.93508148193359,65.05391693115234,54.33058929443359,619799.8979146667,0.0967254638671875,-0.167694091796875,-0.94366455078125,619799.8954016668,-0.2451719415332397,0.1245810778972527,0.02505342163881143,619799.8737036667,2.746623419847944,0.06207175107686464,0.1624391743756572,-0.1649071276187897,0.02700391784310341,0.03447920456528664,0.03180228173732758,-0.03848482295870781,0.03866145759820938,-0.01441706316384204,0.08558339506115722,0.9773540757931816,0.1929938893074185,0.06121529638767242,-0.1617257446050644,-0.9849352836608887,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:34.931,12,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590674.913448,-38.7613525390625,22.01449584960938,-50.10299682617188,64.79299926757812,54.06967163085938,619799.9173546667,0.095916748046875,-0.1630859375,-0.9710845947265625,619799.9170696667,-0.242662178521949,0.1245528483896979,0.009327189085784516,619799.8954016668,2.747641167119768,0.06254652749552726,0.1589922723188828,-0.1638205498456955,0.03543178364634514,0.0345553383231163,0.03606092929840088,-0.0196094699203968,0.04380620643496513,-0.01503292394639826,0.08393874147364991,0.9775737884305618,0.1925559322663774,0.06171739101409912,-0.158323273062706,-0.9854565858840942,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:34.968,13,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590674.953107,-38.7613525390625,22.76734924316406,-50.16956329345703,64.75594329833984,54.03261566162109,619799.9368446667,0.09246826171875,-0.1582183837890625,-0.974029541015625,619799.9387366667,-0.2277535364235765,0.02823483387702008,-0.02508218377858428,619799.9170696667,2.748266192383327,0.06428543942944588,0.1557991265476923,-0.1613097637891769,0.03540877625346184,0.0188283808529377,0.03166021779179573,-0.007977376691997051,0.02585581317543983,-0.01622395585682238,0.08254180442553241,0.97773349348201,0.1922520468083755,0.06346306949853897,-0.1551695913076401,-0.9858472943305969,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:34.971,14,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590674.953107,-38.7613525390625,22.76734924316406,-50.16956329345703,64.75594329833984,54.03261566162109,619799.9562946667,0.0775299072265625,-0.1571502685546875,-0.984283447265625,619799.9604046667,-0.2020745382447054,0.02101713469068733,-0.05384672039642113,619799.9387366667,2.748431445588626,0.06392469840165797,0.1524763084941077,-0.1464015543460846,-0.06090875342488289,-0.01558104250580072,0.0293282400816679,-0.006332209799438715,0.01234965957701206,-0.01638180041843985,0.08088285465627998,0.9778673360990005,0.1922630318817377,0.06314001977443695,-0.1518861800432205,-0.9863792061805725,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:34.990,15,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590674.953107,-38.7613525390625,22.76734924316406,-50.16956329345703,64.75594329833984,54.03261566162109,619799.9757636667,0.0676727294921875,-0.1684722900390625,-1.000823974609375,619799.9820716667,-0.1851144631586448,0.0007091997982881011,-0.00522831785204356,619799.9604046667,2.747648413758927,0.0631086376500318,0.1500788403573867,-0.1207215711474419,-0.06812295317649841,-0.04434593766927719,0.01517206616699696,-0.007634181529283524,0.00250753341242671,-0.0161877707656985,0.07963959926404941,0.9778799855898412,0.192733557248142,0.06235783919692039,-0.1495160907506943,-0.9867909550666809,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.010,16,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590674.992972,-39.30889892578125,23.10955810546875,-49.96986389160156,64.74626159667969,54.02293395996094,619799.9952356667,0.0495147705078125,-0.1800994873046875,-1.000411987304688,619799.9820716667,-0.1851144631586448,0.0007091997982881011,-0.00522831785204356,619799.9604046667,2.747648413758927,0.0631086376500318,0.1500788403573867,-0.1207215711474419,-0.06812295317649841,-0.04434593766927719,0.01517206616699696,-0.007634181529283524,0.00250753341242671,-0.0161877707656985,0.07963959926404941,0.9778799855898412,0.192733557248142,0.06235783919692039,-0.1495160907506943,-0.9867909550666809,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.047,17,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.032455,-39.03512573242188,23.58864593505859,-50.50239562988281,64.7125244140625,53.98919677734375,619800.0147056667,0.064605712890625,-0.203399658203125,-0.99139404296875,619800.0037456667,-0.1468107498322531,0.01772413600280436,0.02457618317146923,619799.9820716667,2.747462396004629,0.06128367700409697,0.1476120255982649,-0.1037617474794388,-0.08843059837818146,0.004272433929145336,0.007093441672623158,-0.02139574103057384,-0.01355570368468761,-0.01553154221555197,0.07826005203182104,0.9779589260991552,0.1929520000294959,0.06057928875088692,-0.1470765471458435,-0.9872682690620422,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.049,18,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.032455,-39.03512573242188,23.58864593505859,-50.50239562988281,64.7125244140625,53.98919677734375,619800.0341756667,0.0729827880859375,-0.21624755859375,-0.983001708984375,619800.0254376667,-0.1515522418370302,0.01288677019878443,0.01961950775061375,619800.0037456667,2.748161353075785,0.05947560470981204,0.1463870873550816,-0.06545624136924744,-0.07141562551259995,0.03407754749059677,-0.009290031157433987,-0.0342346653342247,-0.01285669859498739,-0.01479535633551036,0.07748195179487519,0.9780805043239458,0.192707476861668,0.05880480259656906,-0.1458648145198822,-0.9875552654266357,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.068,19,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.032455,-39.03512573242188,23.58864593505859,-50.50239562988281,64.7125244140625,53.98919677734375,619800.0536466667,0.057952880859375,-0.22381591796875,-0.979583740234375,619800.0470926667,-0.1973367746654544,0.01149526852921802,-0.0114004599944112,619800.0254376667,2.748931033784084,0.05821249282332042,0.1466222289892598,-0.0701906681060791,-0.07625003159046173,0.02912218682467937,0.01605303213000298,-0.05681393295526505,-0.001190279726870358,-0.01418430198070625,0.07746967430031616,0.9781559912623655,0.1923749253376706,0.05755536630749702,-0.1460974514484406,-0.9875944852828979,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.087,20,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.072213,-39.0693359375,23.69131469726562,-50.60224533081055,64.68068695068359,53.95736312866211,619800.0730946667,0.0521697998046875,-0.2317657470703125,-0.969512939453125,619800.0687726667,-0.2673097344106324,0.0004625910813467637,-0.01981578272295259,619800.0470926667,2.749307638319727,0.05647712471991138,0.144577669114149,-0.115954652428627,-0.07759943604469299,-0.001868398045189679,0.008671235293149948,-0.07699482142925262,0.002088188193738461,-0.01355080401761888,0.07630099736196994,0.9782714415944519,0.1923005982121996,0.05585818365216255,-0.1440745145082474,-0.987989068031311,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.128,21,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.11185,-39.27467346191406,23.69131469726562,-50.60224533081055,64.64075469970703,53.91742706298828,619800.0925556667,0.0551300048828125,-0.2413787841796875,-0.9626312255859375,619800.0904396668,-0.2915604792968939,0.006402771892768505,-0.02620470617805268,619800.0687726667,2.749235358658124,0.05476217488988427,0.1435650830663364,-0.1859168410301208,-0.08863077312707901,-0.01028117351233959,0.003811690025031567,-0.08342903852462769,0.01366497203707695,-0.01280857802890659,0.07564162211326575,0.9783087811438393,0.1924219687816827,0.05417170748114586,-0.1430724263191223,-0.9882285594940186,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.132,22,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.11185,-39.27467346191406,23.69131469726562,-50.60224533081055,64.64075469970703,53.91742706298828,619800.1120256667,0.0753936767578125,-0.2508087158203125,-0.954925537109375,619800.1121066667,-0.2703776959864037,0.05096784325804547,-0.03526877494813737,619800.0904396668,2.749257954910131,0.05290836815679159,0.1389853538023328,-0.2101678401231766,-0.08269029855728149,-0.01667012833058834,-0.001149978837929666,-0.09734729677438736,0.02356292121112347,-0.01235187281479697,0.07322437026224496,0.9784690926109226,0.192571694812177,0.0523737333714962,-0.1385383307933807,-0.9889712333679199,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.146,23,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.11185,-39.27467346191406,23.69131469726562,-50.60224533081055,64.64075469970703,53.91742706298828,619800.1314736668,0.075836181640625,-0.25311279296875,-0.9678802490234375,619800.1337746667,-0.2001496054087961,0.05113189398119435,-0.04390327583439228,619800.1121066667,2.749002171860672,0.05200112503018436,0.1378584741040805,-0.1889708489179611,-0.03812306001782417,-0.02573108114302158,0.02390911988914013,-0.1133864894509315,0.03424809500575066,-0.01200924823016549,0.07258761787042349,0.9784853082748199,0.1927519576533152,0.05148455500602722,-0.1374222189188004,-0.9891736507415771,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.165,24,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.151516,-39.47999572753906,24.30728912353516,-49.87001800537109,64.03577423095703,53.31245040893555,619800.1509676666,0.0705108642578125,-0.2565155029296875,-0.979156494140625,619800.1554566667,-0.09222260538835395,0.04055035602198252,-0.05810511497945783,619800.1337746667,2.748565808861352,0.0513794239534446,0.1345342914130267,-0.1187431216239929,-0.03795862197875977,-0.03436562418937683,0.02494342625141144,-0.1189839690923691,0.02177594602108002,-0.01201577574330401,0.07090503012645705,0.9785494788221977,0.1930518462301496,0.05089275538921356,-0.1341288238763809,-0.9896562099456787,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.216,25,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.171942,-39.41156005859375,24.17040634155273,-49.93658447265625,64.07317352294922,53.34984970092773,619800.1704266667,0.07763671875,-0.2545166015625,-0.99444580078125,619800.1771396667,-0.04488624859274052,0.02984631265262703,-0.05625022328021764,619800.1554566667,2.747687590428959,0.05113834871568165,0.1367724606799077,-0.01080072671175003,-0.04853641614317894,-0.04856471344828606,0.01987216249108315,-0.120169073343277,0.010209652595222,-0.01164638661637798,0.07198116627679371,0.9783972818829947,0.193447233591473,0.05063870176672935,-0.1363464295864105,-0.9893661737442017,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.219,26,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.210905,-39.41156005859375,24.17041015625,-50.06971740722656,63.95920562744141,53.23588180541992,619800.1898766668,0.0700225830078125,-0.2423248291015625,-1.00628662109375,619800.1771396667,-0.04488624859274052,0.02984631265262703,-0.05625022328021764,619800.1554566667,2.747687590428959,0.05113834871568165,0.1367724606799077,-0.01080072671175003,-0.04853641614317894,-0.04856471344828606,0.01987216249108315,-0.120169073343277,0.010209652595222,-0.01164638661637798,0.07198116627679371,0.9783972818829947,0.193447233591473,0.05063870176672935,-0.1363464295864105,-0.9893661737442017,192.168.1.24,100.109.58.95,5,0
2015-04-09 17:44:35.224,27,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.210905,-39.41156005859375,24.17041015625,-50.06971740722656,63.95920562744141,53.23588180541992,619800.2093466667,0.0562896728515625,-0.2372283935546875,-0.99261474609375,619800.1988176667,-0.05824146882726988,-0.03286900048986697,-0.1005513753814677,619800.1771396667,2.74664673184382,0.05009402789760951,0.1373408488689395,0.0365353599190712,-0.05924016982316971,-0.04670985415577888,0.02803514897823334,-0.1176071092486382,-0.00510487100109458,-0.01104200849199405,0.07216376550986577,0.9782847193256821,0.1939831769246588,0.04960156977176666,-0.1369094848632812,-0.9893409013748169,192.168.1.24,100.109.58.95,5,0
