loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-04-09 17:44:39.389,241,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.366794,52.87913131713867,619804.375411625,0.08209228515625,-0.0819854736328125,-0.8722381591796875,619804.3817336251,0.02282835054805022,0.2640782547439303,0.2035118462850212
2015-04-09 17:44:39.409,242,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.405149,53.38576507568359,619804.3948676251,0.0728302001953125,-0.117584228515625,-0.8450164794921875,619804.3817336251,0.02282835054805022,0.2640782547439303,0.2035118462850212
2015-04-09 17:44:39.447,243,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.444793,53.43927001953125,619804.414336625,0.075408935546875,-0.1300201416015625,-0.8414306640625,619804.4034096251,-0.03988722891055278,0.315763553599643,0.2477935573103137
2015-04-09 17:44:39.450,244,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.444793,53.43927001953125,619804.433810625,0.0435791015625,-0.1297149658203125,-0.8436431884765625,619804.425098625,-0.1538454898516974,0.3071745927680285,0.3078478398916005
2015-04-09 17:44:39.468,245,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.464915,53.3404426574707,619804.453276625,0.010223388671875,-0.1288299560546875,-0.8635711669921875,619804.446766625,-0.2295061627369576,0.2421343399938953,0.3741464362807961
2015-04-09 17:44:39.487,246,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.464915,53.3404426574707,619804.4727476251,0.0271453857421875,-0.1299285888671875,-0.8840179443359375,619804.4684336251,-0.1762535935797332,0.2386778232150815,0.3809928908111718
2015-04-09 17:44:39.538,247,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.504584,53.37908554077148,619804.492217625,0.0233154296875,-0.1329803466796875,-0.9289398193359375,619804.4901016251,-0.1344984234805988,0.2086301755840445,0.3498853050662833
2015-04-09 17:44:39.542,248,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.504584,53.37908554077148,619804.5116886251,-0.0092010498046875,-0.1397857666015625,-0.9873504638671875,619804.511768625,-0.295057209808168,0.1010919970827538,0.3466881801776432
2015-04-09 17:44:39.546,249,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.543934,52.88304138183594,619804.531128625,-0.018524169921875,-0.14459228515625,-1.0325927734375,619804.533466625,-0.4297247440179868,0.05134601213283672,0.3236784683593585
2015-04-09 17:44:39.565,250,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.543934,52.88304138183594,619804.550621625,-0.013580322265625,-0.15606689453125,-1.038101196289062,619804.5551346251,-0.4509480073770463,0.01756700949848968,0.3122037061705341
2015-04-09 17:44:39.609,251,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.583817,52.33684539794922,619804.5700886251,-0.024169921875,-0.1667938232421875,-1.067153930664062,619804.5768016251,-0.2483229937350215,0.05065918288770529,0.3434021057085944
2015-04-09 17:44:39.611,252,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.583817,52.33684539794922,619804.5895496251,-0.0171661376953125,-0.175994873046875,-1.11663818359375,619804.5768016251,-0.2483229937350215,0.05065918288770529,0.3434021057085944
2015-04-09 17:44:39.623,253,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.583817,52.33684539794922,619804.609009625,0.0034637451171875,-0.1435394287109375,-1.16021728515625,619804.598476625,-0.06734894712312287,0.1982707452597452,0.4842191451915152
2015-04-09 17:44:39.643,254,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.624918,51.97809219360352,619804.6284786251,0.018341064453125,-0.13482666015625,-1.200393676757812,619804.620136625,-0.2981864240890111,0.2710333662467811,0.461830748855546
2015-04-09 17:44:39.667,255,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.66324,51.6252555847168,619804.647949625,-0.0122222900390625,-0.243988037109375,-1.1768798828125,619804.641834625,-0.5355286720174178,0.2436901587027196,0.3501132716555941
2015-04-09 17:44:39.709,256,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.703455,51.36524200439453,619804.6674186251,0.0167694091796875,-0.12884521484375,-1.126007080078125,619804.6635026251,-0.3475023085228804,0.2404046168658889,0.2753343714072591
2015-04-09 17:44:39.711,257,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.703455,51.36524200439453,619804.686888625,0.0680389404296875,-0.034393310546875,-1.146469116210938,619804.6635026251,-0.3475023085228804,0.2404046168658889,0.2753343714072591
2015-04-09 17:44:39.721,258,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.703455,51.36524200439453,619804.706360625,0.05291748046875,0.012603759765625,-1.215789794921875,619804.706836625,0.5226152702077326,0.2349696377132552,0.0568840556196565
2015-04-09 17:44:39.745,259,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.74219,50.76569747924805,619804.725829625,0.0568695068359375,0.0772705078125,-1.211837768554688,619804.728504625,0.9766027433368862,0.286789426204017,0.09687860992213947
2015-04-09 17:44:39.775,260,1428590678.835832,51.73566327435126,39.26771574657342,92.95758,1428590679.762258,50.58176803588867,619804.7452996251,0.054412841796875,0.14263916015625,-1.182540893554688,619804.7501716251,0.8713479591542296,0.2829195868240229,0.1037429076318187
